Year,Status,Life expectancy,Adult Mortality,Alcohol,percentage expenditure,Hepatitis B,Measles,BMI,under-five deaths,Polio,Total expenditure,Diphtheria,HIV/AIDS,Population,thinness  1-19 years,thinness 5-9 years,Income composition of resources,Schooling
2005.0,0,74.2,151.0,3.54,18.09,138.0,0.0,47.2,9.0,133.5,5.87,138.0,0.3,13735233.0,1.4,1.3,0.69,12.8
2004.0,0,74.4,148.0,3.65,16.38,132.0,0.0,46.5,9.0,13.5,6.22,132.0,0.3,1359647.0,1.5,1.3,0.68,12.7
2003.0,0,74.4,151.0,3.69,18.26,123.0,0.0,45.8,10.0,145.5,6.46,130.5,0.3,1328961.0,1.5,1.4,0.68,12.6
2002.0,0,73.6,157.0,3.88,187.38,112.5,0.0,45.1,10.0,132.0,4.62,132.0,0.3,13726.0,1.5,1.4,0.68,12.5
2001.0,0,73.4,158.0,4.13,14.59,103.5,2.0,44.3,10.0,13.5,3.86,133.5,0.3,12852755.0,1.6,1.5,0.67,12.4
2000.0,0,72.8,163.0,3.99,84.18,54.0,0.0,43.6,11.0,124.5,3.38,130.5,0.3,12628596.0,1.6,1.5,0.67,12.4
2015.0,0,79.0,159.0,0.19,0.0,139.5,5432.0,61.1,60.0,139.5,5.35,139.5,0.1,12753375.12,2.8,2.8,0.69,13.1
2014.0,0,78.0,161.0,0.21,0.0,141.0,1314.0,6.2,62.0,141.0,5.64,141.0,0.1,12753375.12,2.8,2.8,0.69,13.1
2013.0,0,79.0,159.0,0.21,0.0,145.5,405.0,59.4,63.0,145.5,5.46,145.5,0.1,12753375.12,2.9,2.8,0.68,12.8
2012.0,0,72.0,165.0,0.23,0.0,139.5,245.0,58.6,64.0,139.5,5.29,139.5,0.1,12753375.12,2.9,2.8,0.67,12.4
2011.0,0,74.0,168.0,0.22,0.0,144.0,26.0,57.8,64.0,144.0,5.4,144.0,0.1,12753375.12,2.9,2.9,0.67,12.4
2010.0,0,70.0,173.0,0.22,0.0,145.5,16.0,57.0,64.0,145.5,4.8,145.5,0.1,12753375.12,3.0,2.9,0.66,12.2
2009.0,0,69.9,174.0,0.21,0.0,145.5,608.0,56.2,64.0,145.5,5.1,145.5,0.1,12753375.12,3.0,3.0,0.66,12.0
2008.0,0,69.8,172.0,0.24,0.0,145.5,668.0,55.5,65.0,145.5,4.82,145.5,0.1,12753375.12,3.1,3.0,0.65,11.9
2007.0,0,69.7,171.0,0.21,0.0,147.0,1684.0,54.8,65.0,147.0,4.95,147.0,0.1,12753375.12,3.1,3.1,0.64,11.7
2006.0,0,69.5,175.0,0.18,0.0,147.0,953.0,54.2,66.0,147.0,5.24,147.0,0.1,12753375.12,3.2,3.1,0.64,11.5
2005.0,0,69.4,174.0,0.16,0.0,147.0,77.0,53.5,68.0,147.0,5.6,147.0,0.1,12753375.12,3.2,3.2,0.63,11.4
2004.0,0,69.0,176.0,0.16,0.0,145.5,80.0,52.9,70.0,145.5,5.21,145.5,0.1,12753375.12,3.3,3.2,0.62,11.2
2003.0,0,68.6,178.0,0.15,0.0,147.0,164.0,52.3,72.0,147.0,5.41,147.0,0.1,12753375.12,3.3,3.3,0.62,11.3
2002.0,0,68.7,177.0,0.15,0.0,145.5,653.0,51.8,75.0,145.5,5.97,145.5,0.1,12753375.12,3.4,3.4,0.62,11.2
2001.0,0,68.6,177.0,0.14,0.0,148.5,2150.0,51.2,78.0,148.5,5.75,148.5,0.1,12753375.12,3.5,3.4,0.61,11.1
2000.0,0,68.8,171.0,0.14,0.0,147.0,2633.0,5.7,82.0,147.0,5.55,147.0,0.1,12753375.12,3.6,3.5,0.61,11.0
2015.0,0,73.5,178.0,2.69,0.0,136.5,0.0,56.1,2.0,138.0,7.1,136.5,0.2,6312478.0,1.6,1.5,0.68,13.2
2014.0,0,73.3,181.0,2.52,665.73,139.5,0.0,55.4,2.0,139.5,6.77,141.0,0.2,6281189.0,1.6,1.6,0.68,13.2
2013.0,0,73.0,184.0,2.42,653.69,138.0,0.0,54.7,2.0,138.0,6.95,138.0,0.2,625777.0,1.6,1.6,0.68,13.2
2012.0,0,73.0,181.0,2.48,591.78,138.0,0.0,54.1,2.0,139.5,6.7,138.0,0.3,6221246.0,1.6,1.6,0.67,13.2
2011.0,0,72.0,197.0,2.37,549.28,133.5,0.0,53.4,2.0,13.5,6.81,133.5,0.3,619256.0,1.7,1.6,0.67,13.0
2010.0,0,72.0,191.0,2.36,469.39,133.5,0.0,52.8,2.0,133.5,6.91,133.5,0.3,6164626.0,1.7,1.6,0.66,12.9
2009.0,0,71.4,23.0,2.55,416.43,136.5,0.0,52.1,2.0,136.5,6.83,136.5,0.3,6137276.0,1.7,1.6,0.66,12.8
2008.0,0,71.7,194.0,2.68,53.96,147.0,0.0,51.4,3.0,147.0,6.21,147.0,0.3,61131.0,1.8,1.7,0.66,13.4
2007.0,0,71.2,23.0,2.83,52.3,148.5,0.0,5.8,3.0,148.5,6.32,148.5,0.3,683475.0,1.8,1.7,0.66,12.9
2006.0,0,75.0,211.0,2.77,57.75,144.0,0.0,5.1,3.0,144.0,6.68,144.0,0.2,656478.0,1.8,1.7,0.65,12.9
2005.0,0,71.0,213.0,2.77,440.6,133.5,0.0,49.4,3.0,133.5,7.19,133.5,0.2,628961.0,1.9,1.8,0.64,12.7
2004.0,0,70.0,215.0,2.9,398.61,119.21628148127104,0.0,48.6,3.0,13.5,7.3,123.68515177772406,0.3,6775.0,1.9,1.8,0.64,12.4
2003.0,0,69.9,29.0,3.1,400.13,141.0,0.0,47.8,4.0,139.5,7.61,141.0,0.3,5971535.0,2.0,1.9,0.63,12.0
2002.0,0,73.0,24.0,2.97,29.69,121.5,0.0,47.0,4.0,121.5,7.9,121.5,0.4,59433.0,2.0,1.9,0.62,11.8
2001.0,0,68.9,219.0,2.88,332.11,112.5,0.49259222432136873,46.2,4.0,141.0,8.2,138.0,0.4,595962.0,2.1,2.0,0.62,11.6
2000.0,0,69.0,218.0,2.79,353.67,148.5,0.0,45.3,5.0,147.0,8.17,148.5,0.4,5867626.0,2.1,2.0,0.61,11.3
2015.0,0,58.2,32.0,7.34,0.0,24.0,1250.0,24.5,4.0,25.5,2.93,24.0,4.2,1175389.0,8.4,8.3,0.58,9.2
2014.0,0,57.9,32.0,8.362114093959734,13.4,3.0,13.0,24.0,4.0,36.0,3.8,3.0,4.4,1129424.0,8.5,8.4,0.58,9.2
2013.0,0,57.4,327.0,10.72,156.39,13.5,321.0,23.5,4.0,4.5,3.73,4.5,5.7,183746.0,8.6,8.6,0.59,9.2
2012.0,0,56.7,337.0,11.89,1500.41,13.5,1190.0,23.0,4.0,4.5,4.0,36.0,8.2,138593.0,8.7,8.7,0.58,9.2
2011.0,0,56.2,344.0,10.99,1493.05,13.5,0.0,22.6,4.0,58.5,3.29,61.5,7.7,99429.0,8.9,8.8,0.58,9.2
2010.0,0,56.1,339.0,9.93,1192.7,13.5,0.0,22.1,4.0,88.5,3.84,66.0,7.2,95114.0,9.0,9.0,0.59,9.2
2009.0,0,55.7,34.0,7.97,115.07,13.5,78.0,21.7,4.0,85.5,5.32,64.5,7.3,99111.0,9.2,9.2,0.59,9.1
2008.0,0,55.4,338.0,8.34,1705.68,13.5,436.0,21.3,4.0,82.5,2.31,63.0,6.3,868418.0,9.3,9.3,0.59,9.1
2007.0,0,55.0,339.0,6.86,1024.52,13.5,5.0,2.9,4.0,81.0,2.25,61.5,5.9,829327.0,9.5,9.5,0.59,9.0
2006.0,0,54.8,337.0,7.28,827.6,13.5,0.0,2.5,4.0,78.0,2.13,6.0,5.3,792217.0,9.7,9.6,0.57,9.0
2005.0,0,54.4,337.0,7.19,12.07,13.5,0.0,2.2,4.0,7.5,1.63,58.5,4.9,757317.0,9.8,9.8,0.56,8.7
2004.0,0,54.1,336.0,6.28,44.55,13.5,38.0,19.8,4.0,72.0,2.4,57.0,4.4,724817.0,1.0,1.0,0.55,8.5
2003.0,0,53.8,334.0,7.13,309.78,13.5,18.0,19.5,4.0,69.0,2.23,55.5,3.6,694611.0,1.2,1.1,0.55,8.4
2002.0,0,53.5,334.0,6.01,234.79,13.5,24.0,19.1,4.0,66.0,2.5,54.0,2.9,66647.0,1.4,1.3,0.54,8.2
2001.0,0,53.1,334.0,5.07,197.78,13.5,1339.0,18.7,4.0,64.5,1.78,52.5,2.3,639762.0,1.6,1.4,0.53,8.0
2000.0,0,52.7,336.0,4.46,14.95,13.5,0.0,18.3,4.0,61.5,2.73,51.0,1.9,614323.0,1.7,1.6,0.42378377589728666,6.42619200466881
2015.0,0,64.7,255.0,0.61,0.0,142.5,198.0,18.6,7.0,142.5,3.47,142.5,0.4,2071919.33,8.4,8.2,0.42,5.0
2014.0,0,64.4,261.0,0.01,0.0,141.0,127.0,18.0,8.0,141.0,3.34,141.0,0.4,2071919.33,8.5,8.3,0.42,5.0
2013.0,0,64.0,266.0,0.01,0.0,141.0,45.0,17.5,8.0,141.0,3.1,141.0,0.5,2071919.33,8.6,8.4,0.41,5.0
2012.0,0,63.6,274.0,0.01,0.0,141.0,194.0,17.0,8.0,141.0,2.98,141.0,0.6,2071919.33,8.7,8.6,0.41,5.0
2011.0,0,62.9,286.0,0.62,20.98,144.0,48.0,16.5,8.0,144.0,3.6,144.0,0.7,447469.0,8.8,8.7,0.4,5.0
2010.0,0,62.1,298.0,0.61,17.36,129.97438030835053,51.0,16.0,9.0,132.161029054753,3.24,13.5,0.9,43984.0,8.9,8.8,0.4,5.1
2009.0,0,61.4,311.0,0.63,1.58,138.0,82.0,15.5,9.0,138.0,3.3,138.0,1.0,431334.0,9.0,8.9,0.4,5.2
2008.0,0,67.0,322.0,0.49,11.77,141.0,0.0,15.1,9.0,141.0,3.69,141.0,1.1,4232636.0,9.1,9.1,0.41,5.2
2007.0,0,62.0,329.0,1.23,11.42,136.5,55.0,14.7,9.0,136.5,3.29,136.5,1.3,4153332.0,9.2,9.2,0.4,5.3
2006.0,0,59.7,336.0,0.97,10.6,141.0,128.0,14.3,9.0,141.0,3.3,141.0,1.4,466648.0,9.3,9.3,0.4,5.3
2005.0,0,59.4,326.46441865865404,1.07,5.06,144.0,19.0,13.9,9.0,144.0,2.97,144.0,1.6,39697.0,9.4,9.5,0.0,5.4
2004.0,0,59.1,342.0,0.64,10.26,126.0,24.0,13.6,10.0,147.0,3.14,147.0,1.8,3858623.0,9.6,9.6,0.0,5.0
2003.0,0,58.8,343.0,0.56,6.91,136.5,376.0,13.3,10.0,142.5,3.5,139.5,1.9,3738265.0,9.7,9.7,0.0,4.7
2002.0,0,58.5,343.0,0.83,0.7,129.0,460.0,13.1,10.0,138.0,4.2,13.5,1.9,3614639.0,9.9,9.9,0.0,4.4
2001.0,0,58.1,345.0,0.61,5.59,129.645,204.0,12.8,10.0,133.5,3.95,129.0,2.0,3497124.0,1.0,1.0,0.0,4.3
2000.0,0,45.3,593.0,0.83,0.74,129.645,789.0,12.6,10.0,123.0,4.43,121.5,1.9,339281.0,1.2,1.1,0.0,3.9
2015.0,0,77.6,119.0,9.01,0.0,136.5,4.0,59.9,0.0,139.5,5.69,139.5,0.1,131547.0,1.9,1.9,0.86,16.5
2014.0,0,77.3,122.0,0.01,2700.07,139.5,0.0,59.4,0.0,139.5,6.38,139.5,0.1,1314545.0,1.9,1.9,0.86,16.5
2013.0,0,76.9,127.0,0.01,261.29,139.5,2.0,59.0,0.0,141.0,6.48,141.0,0.1,1317997.0,1.9,1.9,0.86,16.5
2012.0,0,76.3,135.0,0.01,2263.1,141.0,4.0,58.5,0.0,141.0,6.36,141.0,0.1,1322696.0,1.9,1.9,0.85,16.5
2011.0,0,76.1,138.0,0.01,2146.95,141.0,7.0,58.0,0.0,139.5,5.83,139.5,0.1,1327439.0,1.9,2.0,0.84,16.4
2010.0,0,75.6,137.0,14.97,1802.02,141.0,0.0,57.6,0.0,141.0,6.25,141.0,0.1,1331475.0,1.9,2.0,0.83,16.2
2009.0,0,74.9,156.0,15.04,1717.09,142.5,0.0,57.1,0.0,142.5,6.93,142.5,0.1,1334515.0,2.0,2.0,0.84,16.1
2008.0,0,74.2,167.0,16.99,225.07,141.0,0.0,56.7,0.0,142.5,6.6,142.5,0.1,13379.0,2.0,2.1,0.84,16.1
2007.0,0,73.0,189.0,17.87,1904.12,142.5,1.0,56.3,0.0,142.5,5.16,142.5,0.1,13468.0,2.0,2.1,0.83,16.1
2006.0,0,73.0,188.0,16.58,244.35,142.5,3.574943198769881,55.9,0.0,142.5,5.1,142.5,0.1,134681.0,2.1,2.2,0.82,16.1
2005.0,0,72.8,189.0,15.52,153.5,142.5,2.0,55.5,0.0,144.0,5.2,144.0,0.1,1354775.0,2.1,2.2,0.81,15.9
2004.0,0,72.3,195.0,15.07,101.12,119.99715477474581,0.0,55.2,0.0,142.5,5.13,141.0,0.1,136255.0,2.2,2.3,0.8,15.7
2003.0,0,71.9,199.0,11.64,132.72,130.245,0.0,54.9,0.0,142.5,4.92,141.0,0.1,13772.0,2.2,2.3,0.8,15.6
2002.0,0,71.2,211.0,11.48,7.81,130.245,0.0,54.6,0.0,141.0,4.84,141.0,0.1,137935.0,2.3,2.4,0.79,15.4
2001.0,0,78.0,225.0,0.01,88.63,130.245,0.0,54.3,0.0,141.0,4.85,141.0,0.1,1388115.0,2.4,2.5,0.78,15.0
2000.0,0,78.0,218.0,0.01,5.35,130.245,9.0,54.0,0.0,139.5,5.28,139.5,0.1,1396985.0,2.5,2.5,0.76,14.4
2015.0,0,64.8,225.0,1.07,0.0,115.5,17745.0,17.6,194.0,112.5,4.9,115.5,0.6,9987333.0,1.4,1.2,0.44,8.4
2014.0,0,64.2,234.0,1.2139439128309004,89.96,115.5,12739.0,17.2,202.0,112.5,4.88,115.5,0.6,97366774.0,1.5,1.3,0.44,8.4
2013.0,0,63.7,237.0,1.86,8.31,108.0,5253.0,16.8,211.0,10.5,5.19,108.0,0.9,94887724.0,1.6,1.4,0.43,8.4
2012.0,0,63.3,241.0,1.84,86.83,103.5,4347.0,16.4,221.0,10.5,5.77,103.5,1.2,92444183.0,1.7,1.5,0.42,8.4
2011.0,0,62.6,249.0,1.32,67.78,97.5,3255.0,16.0,231.0,10.5,6.55,97.5,1.4,946756.0,1.9,1.6,0.41,8.2
2010.0,0,61.8,261.0,1.34,67.73,93.0,4235.0,15.6,243.0,103.5,6.86,91.5,1.7,877267.0,11.0,1.7,0.4,8.1
2015.0755967159193,0,68.0,274.0,1.17,53.77,84.0,1176.0,17.472452011912097,173.76672995231343,97.5,4.41,87.0,0.16146412084806983,85416253.0,11.1,1.8,0.39,8.1
2008.0,0,59.8,289.0,1.13,38.56,78.0,3511.0,14.9,270.0,94.5,4.28,81.0,2.4,83184892.0,11.2,1.9,0.38,7.6
2007.0,0,58.5,291.77825471308745,1.06,30.46,70.5,1446.0,14.5,286.0,91.5,4.69,7.5,2.8,8149.0,11.3,11.0,0.36,7.1
2006.0,0,57.2,328.0,1.22,22.19,96.16499999999999,1451.0,14.2,304.0,88.5,4.47,69.0,3.3,7885689.0,11.4,11.1,0.35,6.6
2005.0,0,56.0,343.0,0.99,18.04,96.16499999999999,357.0,13.8,323.0,84.0,4.2,66.0,3.7,7672783.0,11.5,11.2,0.32,5.8
2004.0,0,55.0,354.0,0.86,1.51,96.16499999999999,73.0,13.5,342.0,81.0,4.23,6.0,4.1,7462445.0,11.5,11.3,0.31,5.4
2003.0,0,54.0,363.0,0.79,10.97,96.16499999999999,228.0,13.2,360.0,82.5,4.64,55.5,4.4,72545144.0,11.6,11.5,0.31,5.2
2002.0,0,53.2,369.0,0.8,10.82,96.16499999999999,3332.0,12.9,377.0,82.5,4.73,52.5,4.6,7497192.0,11.7,11.6,0.3,4.9
2001.0,0,52.5,372.0,0.85,1.19,96.16499999999999,2366.0,12.6,392.0,82.5,4.26,48.0,4.9,68492257.0,11.8,11.7,0.28,4.3
2000.0,0,51.2,391.0,0.88,11.59,96.16499999999999,1660.0,12.3,404.0,82.5,4.36,4.5,5.0,66537331.0,11.9,11.8,0.21896127934369203,3.9
2015.0,0,69.9,188.0,1.46,0.0,148.5,0.0,62.7,0.0,148.5,3.9,148.5,0.1,892149.0,4.0,3.7,0.73,15.3
2014.0,0,69.7,19.0,0.01,50.54,148.5,0.0,61.9,0.0,148.5,4.49,148.5,0.1,88586.0,4.0,3.7,0.73,15.2
2013.0,0,69.6,192.0,0.01,460.65,148.5,0.0,61.1,0.0,148.5,4.26,148.5,0.1,879715.0,4.0,3.7,0.72,15.0
2012.0,0,69.4,195.0,0.01,431.49,148.5,0.0,6.2,0.0,148.5,4.16,148.5,0.1,873596.0,4.0,3.7,0.71,14.9
2011.0,0,69.2,197.0,0.01,401.79,148.5,0.0,59.5,0.0,148.5,4.6,148.5,0.1,86786.0,4.0,3.7,0.71,14.7
2010.0,0,69.1,2.0,2.25,62.08,148.5,0.0,58.7,0.0,148.5,4.23,148.5,0.1,85995.0,4.0,3.7,0.71,14.6
2009.0,0,68.9,23.0,2.31,60.65,148.5,1.0,58.0,0.0,148.5,4.26,148.5,0.1,851967.0,4.0,3.7,0.7,14.5
2008.0,0,68.7,26.0,1.95,81.05,148.5,0.0,57.3,0.0,148.5,3.68,148.5,0.1,84334.0,4.0,3.7,0.7,14.3
2007.0,0,68.6,29.0,2.09,5.89,148.5,0.0,56.6,0.0,148.5,3.74,148.5,0.1,834812.0,4.1,3.8,0.7,14.2
2006.0,0,68.5,211.0,2.06,52.12,148.5,136.0,55.9,0.0,147.0,3.84,147.0,0.1,827411.0,4.1,3.8,0.7,14.0
2005.0,0,68.3,214.0,2.02,64.39,148.5,0.0,55.1,0.0,145.5,3.61,144.0,0.1,821817.0,4.1,3.8,0.7,13.9
2004.0,0,68.1,218.0,1.63,43.99,148.5,37.0,54.2,0.0,144.0,3.61,142.5,0.1,818354.0,4.2,3.9,0.69,13.4
2003.0,0,68.0,22.0,1.76,253.82,148.5,305.0,53.2,0.0,142.5,3.35,141.0,0.1,816628.0,4.2,3.9,0.69,13.3
2002.0,0,67.9,22.0,1.85,206.07,148.5,304.0,52.2,0.0,141.0,3.48,139.5,0.1,815691.0,4.2,3.9,0.69,13.3
2001.0,0,67.8,221.0,1.93,20.71,147.0,17.0,51.2,0.0,138.0,3.28,136.5,0.1,814218.0,4.3,4.0,0.68,13.2
2000.0,0,67.7,221.0,2.05,31.26,147.0,0.0,5.2,0.0,136.5,3.87,115.67733030204636,0.1,811223.0,4.3,4.0,0.68,13.1
2015.0,0,81.1,76.0,9.55,0.0,121.41,2.0,62.1,0.0,145.5,8.61,145.5,0.1,5479531.0,0.9,0.8,0.89,17.0
2014.0,0,89.0,78.0,8.8,6164.46,121.41,0.0,61.7,0.0,147.0,9.68,147.0,0.1,5461512.0,0.9,0.8,0.89,17.0
2013.0,0,87.0,79.0,8.97,6115.5,121.41,2.0,61.4,0.0,147.0,9.55,147.0,0.1,5438972.0,0.9,0.8,0.89,17.0
2012.0,0,84.0,82.0,9.24,5889.01,121.41,0.0,61.0,0.0,148.5,9.3,148.5,0.1,5413971.0,0.9,0.8,0.88,17.0
2011.0,0,83.0,86.0,9.81,71.02,121.41,3.6112057346820876,6.6,0.0,148.5,9.1,148.5,0.1,5388272.0,0.9,0.8,0.88,16.9
2010.0,0,79.9,89.0,9.72,591.67,121.41,5.0,6.2,0.0,148.5,9.5,148.5,0.1,5363352.0,0.9,0.8,0.87,16.8
2009.0,0,79.7,91.0,9.96,579.74,121.41,2.0,59.8,0.0,148.5,9.2,148.5,0.1,5338871.0,0.9,0.8,0.88,17.0
2008.0,0,79.6,94.0,10.26,678.88,121.41,5.0,59.4,0.0,145.5,8.35,148.5,0.1,5313399.0,0.9,0.8,0.88,17.1
2007.0,0,79.3,96.0,10.45,6147.13,121.41,0.0,59.0,0.0,145.5,8.9,148.5,0.1,528872.0,0.9,0.8,0.87,17.2
2006.0,0,79.2,96.0,10.15,524.78,121.41,0.0,58.6,0.0,145.5,8.38,145.5,0.1,5266268.0,0.9,0.8,0.87,17.2
2005.0,0,78.9,11.0,9.95,4816.59,121.41,1.0,58.1,0.0,145.5,8.43,145.5,0.1,524696.0,0.9,0.8,0.86,17.1
2004.0,0,78.7,12.0,9.89,4508.81,121.41,0.0,57.6,0.0,144.0,8.21,147.0,0.1,5228172.0,0.9,0.8,0.87,18.3
2003.0,0,78.4,98.0,9.31,3869.03,121.41,0.0,57.1,0.0,144.0,8.15,147.0,0.1,521314.0,0.9,0.8,0.87,18.1
2002.0,0,78.1,98.0,9.25,3099.36,121.41,0.0,56.6,0.0,142.5,7.81,147.0,0.1,52598.0,0.9,0.8,0.86,18.0
2001.0,0,78.0,1.0,8.94,2775.34,121.41,1.0,56.1,0.0,142.5,7.43,147.0,0.1,51888.0,0.9,0.8,0.86,17.7
2000.0,0,77.5,15.0,8.59,397.75,121.41,0.0,55.5,0.0,144.0,7.22,148.5,0.1,517629.0,0.9,0.8123639271908649,0.85,17.3
2015.0,0,82.4,78.0,12.4,0.0,129.0,157.0,62.5,3.0,147.0,6.56,147.0,0.1,6662468.0,0.7,0.6,0.89,16.3
2014.0,0,82.2,79.0,11.5,6739.68,124.5,267.0,62.0,3.0,147.0,11.54,147.0,0.1,66331957.0,0.6,0.6,0.89,16.2
2013.0,0,82.0,81.0,11.1,6646.95,111.0,272.0,61.6,3.0,148.5,11.56,148.5,0.1,6599857.0,0.6,0.6,0.89,16.2
2012.0,0,81.5,83.0,11.5,751.38,117.0,0.0,61.1,3.0,148.5,11.44,148.5,0.1,6565979.0,0.6,0.6,0.88,16.1
2011.0,0,81.7,83.0,11.8,683.92,111.0,14949.0,6.6,3.0,148.5,11.33,148.5,0.1,65342776.0,0.6,0.6,0.88,16.1
2010.0,0,81.3,86.0,11.7,72.8,97.5,5048.0,6.1,3.0,148.5,11.2,148.5,0.1,6527512.0,0.6,0.6,0.88,16.0
2009.0,0,81.1,88.0,11.8,6415.36,76.5,1541.0,59.6,3.0,147.0,11.28,147.0,0.1,647744.0,0.6,0.6,0.88,16.0
2008.0,0,89.0,88.0,11.9,7002.79,70.5,604.0,59.1,3.0,147.0,1.57,147.0,0.1,6437499.0,0.6,0.6,0.88,16.1
2007.0,0,89.0,89.0,12.2,64.74,63.0,39.0,58.6,3.0,148.5,1.45,147.0,0.1,6416229.0,0.6,0.6,0.87,16.1
2006.0,0,86.0,92.0,12.4,5689.99,58.5,40.0,58.0,4.0,148.5,1.53,148.5,0.1,63621376.0,0.6,0.6,0.87,16.1
2005.0,0,81.0,93.0,12.2,5451.7,52.5,36.0,57.5,4.0,147.0,1.6,147.0,0.1,63179356.0,0.6,0.6,0.86,15.5
2004.0,0,82.0,94.0,13.18,5291.23,52.5,4448.0,57.0,4.0,148.5,1.53,147.0,0.1,6274897.0,0.6,0.6,0.86,15.5
2003.0,0,79.3,99.0,13.49,4572.44,42.0,0.0,56.4,4.0,144.0,1.43,145.5,0.1,62244884.0,0.6,0.6,0.85,15.4
2002.0,0,79.2,11.0,13.78,3779.66,43.5,5185.0,55.8,4.0,145.5,1.22,145.5,0.1,6185267.0,0.7,0.6,0.85,15.5
2001.0,0,79.0,13.0,13.89,3451.19,42.0,0.0,55.2,4.0,147.0,9.89,145.5,0.1,61357431.0,0.7,0.6,0.85,15.6
2000.0,0,78.8,13.0,13.63,3410.28,39.0,10000.0,54.6,4.0,147.0,9.77,145.5,0.1,6912498.0,0.7,0.6,0.84,15.7
2015.0,0,66.0,229.0,7.88,0.0,12.0,27.0,36.3,3.0,118.5,3.18,12.0,2.7,193175.0,6.1,5.9,0.69,12.6
2014.0,0,65.5,237.0,6.579063221169196,715.28,10.5,33.0,35.8,3.0,102.0,3.44,10.5,2.8,1875713.0,6.1,6.0,0.69,12.6
2013.0,0,64.6,255.0,8.86,154.88,118.5,122.0,35.2,3.0,115.5,3.98,118.5,3.7,1817271.0,6.2,6.1,0.68,12.5
2012.0,0,63.5,276.0,8.3,805.39,123.0,2.0,34.6,3.0,12.0,3.13,123.0,4.9,1756817.0,6.3,6.2,0.67,12.5
2011.0,0,62.8,289.0,8.9,133.52,112.5,2.0,34.1,3.0,112.5,3.12,112.5,6.0,169711.0,6.4,6.3,0.66,12.5
2010.0,0,62.3,294.0,8.85,145.32,100.5,1.0,33.5,3.0,102.0,3.41,100.5,7.0,16421.0,6.5,6.4,0.66,12.5
2009.0,0,61.7,31.0,8.64,52.31,118.5,0.0,33.0,3.0,111.0,3.43,114.0,8.0,1586754.0,6.7,6.5,0.65,12.4
2008.0,0,61.6,298.0,8.75,11.05,123.0,3.0,32.4,3.0,121.5,2.54,123.0,8.9,1536411.0,6.8,6.6,0.65,12.4
2007.0,0,61.6,291.0,9.02,545.44,112.5,0.0,31.9,3.0,117.0,2.86,121.5,10.0,1489193.0,6.9,6.8,0.64,12.4
2006.0,0,61.4,288.0,8.01,40.54,78.0,90.0,31.4,3.0,66.0,2.88,67.5,10.7,1444844.0,7.1,6.9,0.65,12.4
2005.0,0,65.0,37.0,7.72,353.24,42.0,0.0,3.8,3.0,66.0,2.76,67.5,4.879680929664062,143126.0,7.2,7.1,0.674445184300061,12.4
2004.0,0,59.7,322.0,8.13,443.48,86.46000000000001,63.0,3.3,3.0,66.0,3.26,67.5,11.1,136425.0,7.4,7.2,0.64,12.3
2003.0,0,59.7,32.0,6.47,352.23,86.46000000000001,0.0,29.8,3.0,66.0,3.48,67.5,11.0,1328146.0,7.5,7.4,0.64,12.3
2002.0,0,59.7,315.0,8.34,22.69,86.46000000000001,110.0,29.2,3.0,66.0,3.22,67.5,10.7,129449.0,7.7,7.5,0.64,12.3
2001.0,0,59.8,37.0,9.29,183.7,86.46000000000001,798.1430252392129,28.7,3.0,66.0,3.23,67.5,10.1,1262259.0,7.8,7.7,0.63,12.3
2000.0,0,61.0,296.0,8.87,218.17,86.46000000000001,15.0,28.1,3.0,66.0,2.89,67.5,9.5,1231122.0,8.0,7.8,0.64,12.2
2015.0,0,61.1,262.0,2.13,0.0,145.5,71.0,27.3,5.0,144.0,5.31,145.5,1.7,12753375.12,7.3,7.2,0.45,8.9
2014.0,0,68.0,266.0,0.01,0.0,144.0,1.0,26.7,5.0,145.5,7.34,144.0,1.7,12753375.12,7.5,7.3,0.45,8.9
2013.0,0,66.0,266.0,0.01,0.0,145.5,0.0,26.0,5.0,144.0,6.49,145.5,1.6,12753375.12,7.6,7.5,0.44,8.9
2012.0,0,62.0,269.0,0.01,0.0,147.0,0.0,25.4,5.0,147.0,6.12,147.0,1.4,12753375.12,7.8,7.7,0.44,8.8
2011.0,0,59.8,277.0,3.41,0.0,144.0,0.0,24.8,5.0,142.5,6.24,144.0,1.8,12753375.12,8.0,7.9,0.44,8.7
2010.0,0,59.3,284.0,3.48,0.0,145.5,2.0,24.1,6.0,145.5,5.75,145.5,2.1,12753375.12,8.2,8.1,0.44,8.8
2009.0,0,59.0,286.0,2.99,0.0,145.5,0.0,23.5,6.0,145.5,5.85,147.0,2.7,12753375.12,8.4,8.3,0.43,8.9
2008.0,0,58.7,287.0,2.79,0.0,147.0,0.0,22.8,6.0,144.0,5.95,144.0,3.0,12753375.12,8.6,8.5,0.43,8.6
2007.0,0,58.5,288.0,2.64,0.0,145.5,0.0,22.2,6.0,141.0,5.76,142.5,3.1,12753375.12,8.8,8.7,0.42,8.4
2006.0,0,58.2,288.0,2.93,0.0,142.5,0.0,21.5,6.0,141.0,5.52,142.5,3.0,12753375.12,9.0,8.9,0.42,8.1
2005.0,0,57.7,294.0,2.26,0.0,142.5,0.0,2.9,6.0,141.0,4.97,142.5,3.0,12753375.12,9.2,9.1,0.41,7.8
2004.0,0,57.3,296.0,2.51,0.0,142.5,0.0,2.3,6.0,132.0,4.35,130.5,2.9,12753375.12,9.4,9.3,0.4,7.6
